id,sis_course_id,course_code,name
48796,C.Campus.2019.Spring.GEOL 490R.4,GEOL 490R,Research Methods
48798,C.Campus.2019.Spring.REL 250.27,REL 250,Jesus Christ Everlasting Gospel
48800,C.Campus.2019.Spring.REL 250.3,REL 250,Jesus Christ Everlasting Gospel
48802,C.Campus.2019.Spring.GEOL 490R.5,GEOL 490R,Research Methods
48804,C.Campus.2019.Spring.REL 250.28,REL 250,Jesus Christ Everlasting Gospel
48806,C.Campus.2019.Spring.REL 250.4,REL 250,Jesus Christ Everlasting Gospel
48808,C.Campus.2019.Spring.REL 351.4,REL 351,World Religions
48810,C.Campus.2019.Spring.GEOL 490R.6,GEOL 490R,Research Methods
48812,C.Campus.2019.Spring.REL 250.29,REL 250,Jesus Christ Everlasting Gospel
48814,C.Campus.2019.Spring.REL 250.5,REL 250,Jesus Christ Everlasting Gospel
48816,C.Campus.2019.Spring.REL 351.5,REL 351,World Religions
48818,C.Campus.2019.Spring.GEOL 490R.7,GEOL 490R,Research Methods
48820,C.Campus.2019.Spring.REL 250.30,REL 250,Jesus Christ Everlasting Gospel
48822,C.Campus.2019.Spring.REL 250.6,REL 250,Jesus Christ Everlasting Gospel
48824,C.Campus.2019.Spring.GEOL 490R.8,GEOL 490R,Research Methods
48826,C.Campus.2019.Spring.REL 351.6,REL 351,World Religions
48828,C.Campus.2019.Spring.REL 250.31,REL 250,Jesus Christ Everlasting Gospel
48830,C.Campus.2019.Spring.REL 250.7,REL 250,Jesus Christ Everlasting Gospel
48832,C.Campus.2019.Spring.GEOL 490R.9,GEOL 490R,Research Methods
48834,C.Campus.2019.Spring.REL 397.1,REL 397,Religious Research
48836,C.Campus.2019.Spring.REL 250.32,REL 250,Jesus Christ Everlasting Gospel
48838,C.Campus.2019.Spring.REL 250.8,REL 250,Jesus Christ Everlasting Gospel
48840,C.Campus.2019.Spring.GS 100.10,GS 100,Career Exploration
48842,C.Campus.2019.Spring.REL 250.33,REL 250,Jesus Christ Everlasting Gospel
48844,C.Campus.2019.Spring.RM 223F.2,RM 223F,Rock Climbing
48846,C.Campus.2019.Spring.REL 250.9,REL 250,Jesus Christ Everlasting Gospel
48848,C.Campus.2019.Spring.GS 100.11,GS 100,Career Exploration
48850,C.Campus.2019.Spring.REL 250.34,REL 250,Jesus Christ Everlasting Gospel
48852,C.Campus.2019.Spring.ART 312R.2,ART 312R,Figure Drawing
48854,C.Campus.2019.Spring.REL 250.10,REL 250,Jesus Christ Everlasting Gospel
48856,C.Campus.2019.Spring.GS 100.12,GS 100,Career Exploration
48858,C.Campus.2019.Spring.REL 250.35,REL 250,Jesus Christ Everlasting Gospel
48860,C.Campus.2019.Spring.REL 250.11,REL 250,Jesus Christ Everlasting Gospel
48862,C.Campus.2019.Spring.BUS 110.9,BUS 110,Intro. to Entrepreneurship
48864,C.Campus.2019.Spring.GS 100.13,GS 100,Career Exploration
48866,C.Campus.2019.Spring.REL 325.1,REL 325,Doctrine and Covenants
48868,C.Campus.2019.Spring.REL 250.12,REL 250,Jesus Christ Everlasting Gospel
48870,C.Campus.2019.Spring.CITBC 150.2,CITBC 150,Introduction to Networking
48872,C.Campus.2019.Spring.GS 100.14,GS 100,Career Exploration
48874,C.Campus.2019.Spring.REL 325.2,REL 325,Doctrine and Covenants
48876,C.Campus.2019.Spring.REL 250.13,REL 250,Jesus Christ Everlasting Gospel
48878,C.Campus.2019.Spring.ENG 370R.1,ENG 370R,Major Authors
48880,C.Campus.2019.Spring.GS 100.15,GS 100,Career Exploration
48882,C.Campus.2019.Spring.REL 325.3,REL 325,Doctrine and Covenants
48884,C.Campus.2019.Spring.REL 250.14,REL 250,Jesus Christ Everlasting Gospel
48886,C.Campus.2019.Spring.FDMAT 108.85,FDMAT 108,Math for the Real World
48888,C.Campus.2019.Spring.GS 100.16,GS 100,Career Exploration
48890,C.Campus.2019.Spring.REL 325.4,REL 325,Doctrine and Covenants
48892,C.Campus.2019.Spring.REL 250.15,REL 250,Jesus Christ Everlasting Gospel
48894,C.Campus.2019.Spring.GS 100.17,GS 100,Career Exploration
48896,C.Campus.2019.Spring.MUSIC 212.2,MUSIC 212,Musicianship 3
48898,C.Campus.2019.Spring.REL 325.5,REL 325,Doctrine and Covenants
48900,C.Campus.2019.Spring.REL 250.16,REL 250,Jesus Christ Everlasting Gospel
48902,C.Campus.2019.Spring.REL 235.1,REL 235,Building an Eternal Marriage
48904,C.Campus.2019.Spring.GS 100.18,GS 100,Career Exploration
48906,C.Campus.2019.Spring.REL 325.6,REL 325,Doctrine and Covenants
48908,C.Campus.2019.Spring.REL 235.2,REL 235,Building an Eternal Marriage
48910,C.Campus.2019.Spring.REL 250.17,REL 250,Jesus Christ Everlasting Gospel
48912,C.Campus.2019.Spring.REL 325.7,REL 325,Doctrine and Covenants
48914,C.Campus.2019.Spring.HUM 311R.1,HUM 311R,Readings in the Humanities 1
48916,C.Campus.2019.Spring.REL 235.3,REL 235,Building an Eternal Marriage
48918,C.Campus.2019.Spring.RM 123.5,RM 123,Basic Skills
48920,C.Campus.2019.Spring.REL 250.18,REL 250,Jesus Christ Everlasting Gospel
48922,C.Campus.2019.Spring.MKT 100.2,MKT 100,Introduction to Marketing
48924,C.Campus.2019.Spring.RM 220.1,RM 220,Out. Act. P. Leadership
48926,C.Campus.2019.Spring.TA 390R.1,TA 390R,Special Studies in Theatre
48928,C.Campus.2019.Spring.REL 250.19,REL 250,Jesus Christ Everlasting Gospel
48930,C.Campus.2019.Spring.MKT 100.3,MKT 100,Introduction to Marketing
48932,C.Campus.2019.Spring.TA 250R.1,TA 250R,Impro Theatre Ensemble
48934,C.Campus.2019.Spring.WDD 331.5,WDD 331,Advanced CSS
48936,C.Campus.2019.Spring.TA 460R.1,TA 460R,Theatre Practicum III
48938,C.Campus.2019.Spring.REL 250.20,REL 250,Jesus Christ Everlasting Gospel
48940,C.Campus.2019.Spring.REL 261.1,REL 261,Introduction to Family History
48942,C.Campus.2019.Spring.TESOL 213.1,TESOL 213,Culture & Diversity Practicum
48944,C.Campus.2019.Spring.REL 261.2,REL 261,Introduction to Family History
48946,C.Campus.2019.Spring.AS 490R.1,AS 490R,Research Practicum
48948,C.Campus.2019.Spring.REL 351.1,REL 351,World Religions
48950,C.Campus.2019.Spring.COMM 297R.6,COMM 297R,Communication Practicum I
48952,C.Campus.2019.Spring.REL 351.2,REL 351,World Religions
48954,C.Campus.2019.Spring.ECEN 490R.3,ECEN 490R,Special Topics
48956,C.Campus.2019.Spring.FCS 290.1,FCS 290,CAD Pattern Making
48958,C.Campus.2019.Spring.FDSCI 203.20,FDSCI 203,Environmental Stewardship
48960,C.Campus.2019.Spring.MATH 491.2,MATH 491,Math Ed Practicum Lab
48962,C.Campus.2019.Spring.HS 391.8,HS 391,Research Methods
48964,C.Campus.2019.Spring.REL 200.21,REL 200,The Eternal Family
48966,C.Campus.2019.Spring.MET 331.1,MET 331,Manufacturing Processes II
48968,C.Campus.2019.Spring.MKT 301.9,MKT 301,IBC Marketing
48970,C.Campus.2019.Spring.REL 200.22,REL 200,The Eternal Family
48972,C.Campus.2019.Spring.MUSIC 190.1,MUSIC 190,Basic Music Theory
48974,C.Campus.2019.Spring.REL 200.23,REL 200,The Eternal Family
48976,C.Campus.2019.Spring.TA 316.1,TA 316,Theatre Properties
48978,C.Campus.2019.Spring.REL 200.24,REL 200,The Eternal Family
48980,C.Campus.2019.Spring.PSYCH 365.1,PSYCH 365,Psychology of Emotion/Motivation
48982,C.Campus.2019.Spring.REL 200.25,REL 200,The Eternal Family
48984,C.Campus.2019.Spring.REL 200.1,REL 200,The Eternal Family
48986,C.Campus.2019.Spring.REL 200.26,REL 200,The Eternal Family
48988,C.Campus.2019.Spring.REL 200.2,REL 200,The Eternal Family
48990,C.Campus.2019.Spring.REL 200.27,REL 200,The Eternal Family
48992,C.Campus.2019.Spring.REL 200.3,REL 200,The Eternal Family
48994,C.Campus.2019.Spring.TA 320.1,TA 320,Stage Lighting
48996,C.Campus.2019.Spring.REL 200.28,REL 200,The Eternal Family
48998,C.Campus.2019.Spring.REL 200.4,REL 200,The Eternal Family
49000,C.Campus.2019.Spring.REL 200.29,REL 200,The Eternal Family
49002,C.Campus.2019.Spring.ART 495G.1,ART 495G,BFA Project Printmaking
49004,C.Campus.2019.Spring.REL 200.30,REL 200,The Eternal Family
49006,C.Campus.2019.Spring.REL 200.5,REL 200,The Eternal Family
49008,C.Campus.2019.Spring.BIO 490.1,BIO 490,Special Problems
49010,C.Campus.2019.Spring.REL 200.31,REL 200,The Eternal Family
49012,C.Campus.2019.Spring.ENG 151.3,ENG 151,Introduction to Literature
49014,C.Campus.2019.Spring.REL 200.6,REL 200,The Eternal Family
49016,C.Campus.2019.Spring.BIO 490.2,BIO 490,Special Problems
49018,C.Campus.2019.Spring.REL 200.32,REL 200,The Eternal Family
49020,C.Campus.2019.Spring.REL 200.7,REL 200,The Eternal Family
49022,C.Campus.2019.Spring.REL 200.33,REL 200,The Eternal Family
49024,C.Campus.2019.Spring.BUS 300.9,BUS 300,IBC Business Basics
49026,C.Campus.2019.Spring.FAML 120.10,FAML 120,Parenting Skills
49028,C.Campus.2019.Spring.REL 200.8,REL 200,The Eternal Family
49030,C.Campus.2019.Spring.REL 200.34,REL 200,The Eternal Family
49032,C.Campus.2019.Spring.BUS 302.9,BUS 302,IBC Business Leadership
49034,C.Campus.2019.Spring.REL 200.35,REL 200,The Eternal Family
49036,C.Campus.2019.Spring.FCS 207.2,FCS 207,Apparel Construction I
49038,C.Campus.2019.Spring.REL 200.9,REL 200,The Eternal Family
49040,C.Campus.2019.Spring.CHILD 345A.1,CHILD 345A,School-Age Fund. Principles
49042,C.Campus.2019.Spring.REL 200.36,REL 200,The Eternal Family
49044,C.Campus.2019.Spring.REL 200.10,REL 200,The Eternal Family
49046,C.Campus.2019.Spring.ECD 350B.2,ECD 350B,ECD: Toddler Applied Principles
49048,C.Campus.2019.Spring.REL 200.37,REL 200,The Eternal Family
49050,C.Campus.2019.Spring.FCS 207.3,FCS 207,Apparel Construction I
49052,C.Campus.2019.Spring.REL 200.11,REL 200,The Eternal Family
49054,C.Campus.2019.Spring.REL 200.38,REL 200,The Eternal Family
49056,C.Campus.2019.Spring.POLSC 378.1,POLSC 378,Advanced Comparative Politics
49058,C.Campus.2019.Spring.FCS 207.4,FCS 207,Apparel Construction I
49060,C.Campus.2019.Spring.REL 200.12,REL 200,The Eternal Family
49062,C.Campus.2019.Spring.REL 200.39,REL 200,The Eternal Family
49064,C.Campus.2019.Spring.REL 100.1,REL 100,Introduction to Mormonism
49066,C.Campus.2019.Spring.FCS 207.5,FCS 207,Apparel Construction I
49068,C.Campus.2019.Spring.REL 200.13,REL 200,The Eternal Family
49070,C.Campus.2019.Spring.REL 200.40,REL 200,The Eternal Family
49072,C.Campus.2019.Spring.REL 341.1,REL 341,Church History
49074,C.Campus.2019.Spring.REL 200.14,REL 200,The Eternal Family
49076,C.Campus.2019.Spring.REL 302.1,REL 302,Old Testament
49078,C.Campus.2019.Spring.FCS 207.6,FCS 207,Apparel Construction I
49080,C.Campus.2019.Spring.REL 345.1,REL 345,Presidents of the Church
49082,C.Campus.2019.Spring.REL 302.2,REL 302,Old Testament
49084,C.Campus.2019.Spring.REL 200.15,REL 200,The Eternal Family
49086,C.Campus.2019.Spring.MATH 275.2,MATH 275,Mathematics Connections
49088,C.Campus.2019.Spring.REL 200.16,REL 200,The Eternal Family
49090,C.Campus.2019.Spring.REL 475.1,REL 475,Seminary Teaching Seminar
49092,C.Campus.2019.Spring.REL 352.1,REL 352,Christian History
49094,C.Campus.2019.Spring.NUTR 150.16,NUTR 150,Essentials of Human Nutrition
49096,C.Campus.2019.Spring.REL 200.17,REL 200,The Eternal Family
49098,C.Campus.2019.Spring.RM 223G.1,RM 223G,Mountaineering
49100,C.Campus.2019.Spring.REL 352.2,REL 352,Christian History
49102,C.Campus.2019.Spring.REL 404.1,REL 404,Writings of Isaiah
49104,C.Campus.2019.Spring.REL 200.18,REL 200,The Eternal Family
49106,C.Campus.2019.Spring.TA 260R.1,TA 260R,Theatre Practicum I
49108,C.Campus.2019.Spring.RM 499R.1,RM 499R,Research & Leadership Seminar
49110,C.Campus.2019.Spring.REL 431.1,REL 431,Doctrines of the Gospel
49112,C.Campus.2019.Spring.REL 200.19,REL 200,The Eternal Family
49114,C.Campus.2019.Spring.RM 499R.2,RM 499R,Research & Leadership Seminar
49116,C.Campus.2019.Spring.TA 424.1,TA 424,Directing I
49118,C.Campus.2019.Spring.REL 200.20,REL 200,The Eternal Family
49120,C.Campus.2019.Spring.SCM 361.12,SCM 361,Production and Operations Mgmt
49122,C.Campus.2019.Spring.CIT 160.16,CIT 160,Introduction to Programming
49124,C.Campus.2019.Spring.CIT 225.11,CIT 225,Database Design & Development
49126,C.Campus.2019.Spring.TA 116.3,TA 116,Dramatic Structure and Analysis
49128,C.Campus.2019.Spring.COMM 102.21,COMM 102,Public Speaking
49130,C.Campus.2019.Spring.TA 160.1,TA 160,Technical Theatre Practicum
49132,C.Campus.2019.Spring.FCS 110.3,FCS 110,Food Safety and Sanitation
49134,C.Campus.2019.Spring.BUS 101.7,BUS 101,Introduction to Business
49136,C.Campus.2019.Spring.REL 225.1,REL 225,Foundations of the Restoration
49138,C.Campus.2019.Spring.FCS 235.1,FCS 235,Children's Clothing Design
49140,C.Campus.2019.Spring.BUS 101.8,BUS 101,Introduction to Business
49142,C.Campus.2019.Spring.REL 225.26,REL 225,Foundations of the Restoration
49144,C.Campus.2019.Spring.CS 225.1,CS 225,Database Design & Development
49146,C.Campus.2019.Spring.FCS 235.2,FCS 235,Children's Clothing Design
49148,C.Campus.2019.Spring.REL 225.2,REL 225,Foundations of the Restoration
49150,C.Campus.2019.Spring.REL 225.27,REL 225,Foundations of the Restoration
49152,C.Campus.2019.Spring.CS 225.2,CS 225,Database Design & Development
49154,C.Campus.2019.Spring.REL 225.3,REL 225,Foundations of the Restoration
49156,C.Campus.2019.Spring.REL 225.28,REL 225,Foundations of the Restoration
49158,C.Campus.2019.Spring.FCS 370.1,FCS 370,Quantity Food Prod. & Service
49160,C.Campus.2019.Spring.CS 225.3,CS 225,Database Design & Development
49162,C.Campus.2019.Spring.REL 225.4,REL 225,Foundations of the Restoration
49164,C.Campus.2019.Spring.REL 225.29,REL 225,Foundations of the Restoration
49166,C.Campus.2019.Spring.FDSCI 212.1,FDSCI 212,Inq/Innov Through Thinking
49168,C.Campus.2019.Spring.REL 225.30,REL 225,Foundations of the Restoration
49170,C.Campus.2019.Spring.REL 225.5,REL 225,Foundations of the Restoration
49172,C.Campus.2019.Spring.FDSCI 212.2,FDSCI 212,Inq/Innov Through Thinking
49174,C.Campus.2019.Spring.REL 225.31,REL 225,Foundations of the Restoration
49176,C.Campus.2019.Spring.REL 225.6,REL 225,Foundations of the Restoration
49178,C.Campus.2019.Spring.MATH 101.20,MATH 101,Intermediate Algebra
49180,C.Campus.2019.Spring.REL 225.32,REL 225,Foundations of the Restoration
49182,C.Campus.2019.Spring.REL 225.7,REL 225,Foundations of the Restoration
49184,C.Campus.2019.Spring.MATH 109.16,MATH 109,Precalculus
49186,C.Campus.2019.Spring.REL 225.33,REL 225,Foundations of the Restoration
49188,C.Campus.2019.Spring.REL 225.8,REL 225,Foundations of the Restoration
49190,C.Campus.2019.Spring.MATH 111.7,MATH 111,Trigonometry
49192,C.Campus.2019.Spring.REL 225.34,REL 225,Foundations of the Restoration
49194,C.Campus.2019.Spring.REL 225.9,REL 225,Foundations of the Restoration
49196,C.Campus.2019.Spring.MUSIC 104.5,MUSIC 104,Group Vocal Instruction
49198,C.Campus.2019.Spring.REL 225.10,REL 225,Foundations of the Restoration
49200,C.Campus.2019.Spring.REL 225.35,REL 225,Foundations of the Restoration
49202,C.Campus.2019.Spring.CONST 391.1,CONST 391,Construction Scheduling
49204,C.Campus.2019.Spring.REL 225.11,REL 225,Foundations of the Restoration
49206,C.Campus.2019.Spring.REL 225.36,REL 225,Foundations of the Restoration
49208,C.Campus.2019.Spring.ECD 350L.2,ECD 350L,Early Child Dev. Lab Experience
49210,C.Campus.2019.Spring.REL 225.12,REL 225,Foundations of the Restoration
49212,C.Campus.2019.Spring.REL 327.1,REL 327,Pearl of Great Price
49214,C.Campus.2019.Spring.ENG 251.6,ENG 251,Fund of Literary Interpretation
49216,C.Campus.2019.Spring.REL 225.13,REL 225,Foundations of the Restoration
49218,C.Campus.2019.Spring.REL 327.2,REL 327,Pearl of Great Price
49220,C.Campus.2019.Spring.REL 225.14,REL 225,Foundations of the Restoration
49222,C.Campus.2019.Spring.REL 327.3,REL 327,Pearl of Great Price
49224,C.Campus.2019.Spring.FCS 221.1,FCS 221,Home Decor Design
49226,C.Campus.2019.Spring.REL 225.15,REL 225,Foundations of the Restoration
49228,C.Campus.2019.Spring.REL 327.4,REL 327,Pearl of Great Price
49230,C.Campus.2019.Spring.FCS 221.2,FCS 221,Home Decor Design
49232,C.Campus.2019.Spring.REL 327.5,REL 327,Pearl of Great Price
49234,C.Campus.2019.Spring.REL 225.16,REL 225,Foundations of the Restoration
49236,C.Campus.2019.Spring.FDHUM 110.32,FDHUM 110,Foundations of Humanities
49238,C.Campus.2019.Spring.REL 225.17,REL 225,Foundations of the Restoration
49240,C.Campus.2019.Spring.REL 333.1,REL 333,Teachings of the Living Prophets
49242,C.Campus.2019.Spring.FR 202.1,FR 202,Introduction-French Literature
49244,C.Campus.2019.Spring.REL 121.16,REL 121,Book of Mormon
49246,C.Campus.2019.Spring.REL 333.2,REL 333,Teachings of the Living Prophets
49248,C.Campus.2019.Spring.REL 225.18,REL 225,Foundations of the Restoration
49250,C.Campus.2019.Spring.GS 108C.1,GS 108C,Tutor Training: Writing
49252,C.Campus.2019.Spring.REL 121.17,REL 121,Book of Mormon
49254,C.Campus.2019.Spring.REL 225.19,REL 225,Foundations of the Restoration
49256,C.Campus.2019.Spring.REL 333.3,REL 333,Teachings of the Living Prophets
49258,C.Campus.2019.Spring.MUSIC 398.2,MUSIC 398,Internship
49260,C.Campus.2019.Spring.REL 121.18,REL 121,Book of Mormon
49262,C.Campus.2019.Spring.REL 225.20,REL 225,Foundations of the Restoration
49264,C.Campus.2019.Spring.POLSC 377.1,POLSC 377,Politics of Developing Nations
49266,C.Campus.2019.Spring.REL 333.4,REL 333,Teachings of the Living Prophets
49268,C.Campus.2019.Spring.REL 121.1,REL 121,Book of Mormon
49270,C.Campus.2019.Spring.REL 121.19,REL 121,Book of Mormon
49272,C.Campus.2019.Spring.REL 225.21,REL 225,Foundations of the Restoration
49274,C.Campus.2019.Spring.REL 390R.1,REL 390R,Special Topics in Religion
49276,C.Campus.2019.Spring.REL 121.2,REL 121,Book of Mormon
49278,C.Campus.2019.Spring.REL 225.22,REL 225,Foundations of the Restoration
49282,C.Campus.2019.Spring.REL 122.1,REL 122,Book of Mormon
49284,C.Campus.2019.Spring.REL 121.3,REL 121,Book of Mormon
49286,C.Campus.2019.Spring.REL 225.23,REL 225,Foundations of the Restoration
49288,C.Campus.2019.Spring.TA 117.1,TA 117,Introduction-Film Art & Analysis
49290,C.Campus.2019.Spring.REL 122.2,REL 122,Book of Mormon
49292,C.Campus.2019.Spring.REL 121.4,REL 121,Book of Mormon
49294,C.Campus.2019.Spring.REL 225.24,REL 225,Foundations of the Restoration
49296,C.Campus.2019.Spring.CIT 270.8,CIT 270,Systems Security I
49298,C.Campus.2019.Spring.REL 122.3,REL 122,Book of Mormon
49300,C.Campus.2019.Spring.REL 121.5,REL 121,Book of Mormon
49302,C.Campus.2019.Spring.REL 225.25,REL 225,Foundations of the Restoration
49304,C.Campus.2019.Spring.CONST 290R.1,CONST 290R,Special Problems
49306,C.Campus.2019.Spring.REL 121.6,REL 121,Book of Mormon
49308,C.Campus.2019.Spring.REL 122.4,REL 122,Book of Mormon
49310,C.Campus.2019.Spring.REL 121.7,REL 121,Book of Mormon
49312,C.Campus.2019.Spring.REL 122.5,REL 122,Book of Mormon
49314,C.Campus.2019.Spring.REL 121.8,REL 121,Book of Mormon
49316,C.Campus.2019.Spring.REL 122.6,REL 122,Book of Mormon
49318,C.Campus.2019.Spring.REL 121.9,REL 121,Book of Mormon
49320,C.Campus.2019.Spring.REL 122.7,REL 122,Book of Mormon
49322,C.Campus.2019.Spring.REL 121.10,REL 121,Book of Mormon
49324,C.Campus.2019.Spring.REL 211.1,REL 211,New Testament
49326,C.Campus.2019.Spring.REL 121.11,REL 121,Book of Mormon
49328,C.Campus.2019.Spring.REL 122.8,REL 122,Book of Mormon
49330,C.Campus.2019.Spring.REL 121.12,REL 121,Book of Mormon
49332,C.Campus.2019.Spring.REL 122.9,REL 122,Book of Mormon
49334,C.Campus.2019.Spring.REL 211.2,REL 211,New Testament
49336,C.Campus.2019.Spring.REL 121.13,REL 121,Book of Mormon
49338,C.Campus.2019.Spring.REL 122.10,REL 122,Book of Mormon
49340,C.Campus.2019.Spring.REL 211.3,REL 211,New Testament
49342,C.Campus.2019.Spring.REL 121.14,REL 121,Book of Mormon
49344,C.Campus.2019.Spring.REL 122.11,REL 122,Book of Mormon
49346,C.Campus.2019.Spring.REL 121.15,REL 121,Book of Mormon
49348,C.Campus.2019.Spring.REL 211.4,REL 211,New Testament
49350,C.Campus.2019.Spring.REL 130.1,REL 130,Missionary Preparation
49352,C.Campus.2019.Spring.REL 211.5,REL 211,New Testament
49354,C.Campus.2019.Spring.REL 130.2,REL 130,Missionary Preparation
49356,C.Campus.2019.Spring.REL 211.6,REL 211,New Testament
49358,C.Campus.2019.Spring.REL 130.3,REL 130,Missionary Preparation
49360,C.Campus.2019.Spring.REL 211.7,REL 211,New Testament
49362,C.Campus.2019.Spring.REL 211.8,REL 211,New Testament
49364,C.Campus.2019.Spring.REL 130.4,REL 130,Missionary Preparation
49366,C.Campus.2019.Spring.REL 211.9,REL 211,New Testament
49368,C.Campus.2019.Spring.REL 130.5,REL 130,Missionary Preparation
49370,C.Campus.2019.Spring.REL 211.10,REL 211,New Testament
49372,C.Campus.2019.Spring.REL 130.6,REL 130,Missionary Preparation
49374,C.Campus.2019.Spring.REL 130.7,REL 130,Missionary Preparation
49376,C.Campus.2019.Spring.REL 212.1,REL 212,New Testament
49378,C.Campus.2019.Spring.REL 130.8,REL 130,Missionary Preparation
49380,C.Campus.2019.Spring.REL 212.2,REL 212,New Testament
49382,C.Campus.2019.Spring.REL 130.9,REL 130,Missionary Preparation
49384,C.Campus.2019.Spring.REL 212.3,REL 212,New Testament
49386,C.Campus.2019.Spring.REL 130.10,REL 130,Missionary Preparation
49388,C.Campus.2019.Spring.REL 212.4,REL 212,New Testament
49390,C.Campus.2019.Spring.REL 212.5,REL 212,New Testament
49392,C.Campus.2019.Spring.REL 215.1,REL 215,Scripture Study
49394,C.Campus.2019.Spring.REL 234.1,REL 234,Preparing for Eternal Marriage
49396,C.Campus.2019.Spring.REL 234.2,REL 234,Preparing for Eternal Marriage
49398,C.Campus.2019.Spring.REL 234.3,REL 234,Preparing for Eternal Marriage
49400,C.Campus.2019.Spring.REL 234.4,REL 234,Preparing for Eternal Marriage
49402,C.Campus.2019.Spring.REL 342.1,REL 342,Church History
49404,C.Campus.2019.Spring.REL 471.1,REL 471,Methods of Teaching Seminary
49406,C.Campus.2019.Spring.REL 471.2,REL 471,Methods of Teaching Seminary
49408,C.Campus.2019.Spring.SOC 295R.1,SOC 295R,Student Special Topics
49410,C.Campus.2019.Spring.TA 360R.1,TA 360R,Theatre Practicum II
49474,C.Campus.2019.Spring.HS 391.1,HS 391,Research Methods
49480,C.Campus.2019.Spring.SPED 310.1,SPED 310,Exceptional Students: P-Grade 6
49484,C.Campus.2019.Spring.CHEM 105.10,CHEM 105,General Chemistry I
49486,C.Campus.2019.Spring.FDREL 211.9,FDREL 211,New Testament
49548,C.Campus.2019.Spring.ECEN 390.1,ECEN 390,Electricity and Magnetism
49554,,2019 SPR ENTR 390R.1,2019 SPR ENTR 390R.1
49558,,A101 S,Arabic 101 Sandbox
49560,C.Campus.2019.Spring.ME 142.2,ME 142,Engineering Computation I
49564,C.Campus.2019.Spring.FDHUM 110.5,FDHUM 110,Foundations of Humanities
49578,,FDSCI 203,Environmental Stewardship
49588,C.Campus.2019.Spring.FDENG 101.35,FDENG 101,Writing & Reasoning Foundations
49590,C.Campus.2019.Spring.RM 473.1,RM 473,Thrp Rec: Adv of the Profession
49620,,FDREL 390R,Special Topics in Religion
49624,,FDREL 212,New Testament
49630,C.Campus.2019.Spring.CHEM 352L.1,CHEM 352L,Organic Chemistry Lab II
49632,C.Campus.2019.Spring.CIT 230.2,CIT 230,Web Frontend Development
49648,,HUM 201,West Culture:PreHist/Renaissance
49680,C.Campus.2019.Spring.SPAN 302.3,SPAN 302,Read in Hispanic Lit Adv Speaker
49694,MATH 221A.Initiative.None.2019.Spring.None.Blueprint,MATH 221A Online Blueprint Spring 2019,Business Statistics (Online Blueprint Spring 2019)
49696,MATH 221B.Initiative.None.2019.Spring.None.Blueprint,MATH 221B Online Blueprint Spring 2019,Biostatistics (Online Blueprint Spring 2019)
49698,MATH 221C.Initiative.None.2019.Spring.None.Blueprint,MATH 221C Online Blueprint Spring 2019,Social Science Statistics (Online Blueprint Spring 2019)
49700,ACCTG 201.Initiative.None.2019.Spring.None.Blueprint,ACCTG 201 Online Blueprint Spring 2019,Financial Accounting (Online Blueprint Spring 2019)
49702,C.Online.2019.Spring.ACCTG 201.11,ACCTG 201,Financial Accounting
49704,C.Online.2019.Spring.ACCTG 201.12,ACCTG 201,Financial Accounting
49706,C.Online.2019.Spring.ACCTG 201.13,ACCTG 201,Financial Accounting
49708,C.Online.2019.Spring.ACCTG 201.14,ACCTG 201,Financial Accounting
49710,C.Online.2019.Spring.ACCTG 201.15,ACCTG 201,Financial Accounting
49712,C.Online.2019.Spring.ACCTG 201.16,ACCTG 201,Financial Accounting
49714,C.Online.2019.Spring.ACCTG 201.17,ACCTG 201,Financial Accounting
49716,C.Online.2019.Spring.MATH 221B.8,MATH 221B,Biostatistics
49718,C.Online.2019.Spring.MATH 221B.9,MATH 221B,Biostatistics
49720,C.Online.2019.Spring.MATH 221B.10,MATH 221B,Biostatistics
49722,C.Online.2019.Spring.MATH 221B.11,MATH 221B,Biostatistics
49724,C.Online.2019.Spring.MATH 221B.12,MATH 221B,Biostatistics
49726,C.Online.2019.Spring.ACCTG 201.18,ACCTG 201,Financial Accounting
49732,C.Campus.2019.Spring.FDWLD 201.2,FDWLD 201,World Foundations II
49734,ACCTG 180.Initiative.None.2019.Spring.None.Blueprint,ACCTG 180 Online Blueprint Spring 2019,Survey of Accounting (Online Blueprint Spring 2019)
49736,ACCTG 205.Init 2.None.2019.Spring.None.Blueprint,ACCTG 205 Online Blueprint Spring 2019,Accounting Software (Online Blueprint Spring 2019)
49738,ANTH 101.Initiative.None.2019.Spring.None.Blueprint,ANTH 101 Online Blueprint Spring 2019,Intro to Cultural Anthropology (Online Blueprint Spring 2019)
49740,ART 230.Initiative.None.2019.Spring.None.Blueprint,ART 230 Online Blueprint Spring 2019,Typography (Online Blueprint Spring 2019)
49742,AUTO 125.Initiative.None.2019.Spring.None.Blueprint,AUTO 125 Online Blueprint Spring 2019,Intro to Automotive Tech (Online Blueprint Spring 2019)
49744,AUTO 231.Initiative.None.2019.Spring.None.Blueprint,AUTO 231 Online Blueprint Spring 2019,Vehicle Electronics (Online Blueprint Spring 2019)
49746,C.Online.2019.Spring.ACCTG 180.5,ACCTG 180,Survey of Accounting
49748,C.Online.2019.Spring.ACCTG 180.6,ACCTG 180,Survey of Accounting
49750,C.Online.2019.Spring.ACCTG 180.7,ACCTG 180,Survey of Accounting
49752,C.Online.2019.Spring.ACCTG 180.8,ACCTG 180,Survey of Accounting
